age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
0.3150684931506849,0.16666666666666666,0.5333333333333333,0.16666666666666666,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.175,0
0.2328767123287671,0.16666666666666666,0.5333333333333333,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,1.0,0
0.684931506849315,0.3333333333333333,0.3333333333333333,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.15306122448979592,1.0,0
0.2191780821917808,0.8333333333333334,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.2054794520547945,0.3333333333333333,0.7333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.6224489795918368,1.0,0
0.136986301369863,0.3333333333333333,0.5333333333333333,1.0,0.5384615384615384,0.5,0.25,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.4383561643835616,0.3333333333333333,0.5333333333333333,0.0,0.6923076923076923,0.0,0.0,0.0,0.03103031030310303,0.0,0.4489795918367347,1.0,1
0.273972602739726,0.3333333333333333,0.8,1.0,0.15384615384615385,1.0,0.25,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.0,0.3333333333333333,0.4666666666666667,1.0,0.23076923076923078,0.5,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.2054794520547945,0.3333333333333333,0.5333333333333333,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.4366391184573003,0.5,1.0,1
0.0410958904109589,0.3333333333333333,0.5333333333333333,0.0,0.6153846153846154,0.75,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.0273972602739726,0.3333333333333333,0.26666666666666666,1.0,0.46153846153846156,0.75,0.0,0.0,0.0,0.0,0.15306122448979592,0.075,0
0.3013698630136986,0.3333333333333333,0.5333333333333333,1.0,0.5384615384615384,0.75,0.25,1.0,0.0,0.0,0.35714285714285715,1.0,0
0.3835616438356164,0.3333333333333333,0.6,0.0,0.6923076923076923,0.75,0.5,0.0,0.0,0.0,0.3979591836734694,0.25,0
0.1643835616438356,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.5384615384615384,0.75,0.0,0.0,0.0,0.0,0.5612244897959183,1.0,0
0.547945205479452,0.0,0.5333333333333333,0.5,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.3469387755102041,1.0,0
0.2191780821917808,0.16666666666666666,0.5333333333333333,0.16666666666666666,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.4246575342465753,0.16666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29591836734693877,1.0,1
0.0821917808219178,0.3333333333333333,0.8,1.0,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.19387755102040816,1.0,0
0.0684931506849315,0.3333333333333333,0.6,0.6666666666666666,0.23076923076923078,0.25,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,1
0.0273972602739726,0.3333333333333333,0.2,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2602739726027397,0.6666666666666666,0.8666666666666667,0.0,0.15384615384615385,0.25,0.0,1.0,0.0,0.0,0.6020408163265306,1.0,1
0.1643835616438356,0.3333333333333333,0.7333333333333333,1.0,0.6153846153846154,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.2054794520547945,0.3333333333333333,0.6,0.16666666666666666,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.4794520547945205,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.6020408163265306,1.0,0
0.0821917808219178,0.3333333333333333,0.5333333333333333,1.0,0.5384615384615384,1.0,0.25,0.0,0.0,0.0,0.3469387755102041,1.0,0
0.2876712328767123,0.16666666666666666,0.8,0.0,0.3076923076923077,0.0,0.0,0.0,0.07298072980729807,0.0,0.5,1.0,1
0.1095890410958904,0.3333333333333333,0.5333333333333333,0.0,0.23076923076923078,0.25,0.0,1.0,0.0,0.0,0.24489795918367346,0.075,0
0.0821917808219178,0.3333333333333333,0.8,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.0684931506849315,0.3333333333333333,0.6,1.0,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.41836734693877553,1.0,0
0.2191780821917808,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.2876712328767123,0.3333333333333333,0.6,1.0,0.23076923076923078,1.0,0.0,0.0,0.0,0.32323232323232326,0.3979591836734694,1.0,0
0.4383561643835616,0.3333333333333333,0.5333333333333333,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.075,0
0.0821917808219178,0.3333333333333333,0.6,1.0,0.0,0.75,0.25,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.7671232876712328,0.16666666666666666,0.4666666666666667,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.17346938775510204,1.0,0
0.0410958904109589,0.3333333333333333,0.6,0.0,0.3076923076923077,0.75,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.3424657534246575,0.16666666666666666,1.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.15024150241502415,0.0,0.3979591836734694,1.0,1
0.273972602739726,0.3333333333333333,0.6,0.16666666666666666,0.23076923076923078,0.75,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.273972602739726,0.8333333333333334,0.8,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.5544077134986226,0.5,1.0,1
0.3561643835616438,0.3333333333333333,0.6666666666666666,0.0,0.6153846153846154,0.25,0.0,1.0,0.0,0.4366391184573003,0.3163265306122449,1.0,1
0.3972602739726027,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1
0.0821917808219178,0.3333333333333333,0.7333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.2602739726027397,0.6666666666666666,0.6,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.41836734693877553,1.0,1
0.2465753424657534,0.3333333333333333,0.6,0.0,0.6923076923076923,0.0,0.25,0.0,0.0,0.0,0.5,0.025,1
0.1780821917808219,0.3333333333333333,0.5333333333333333,1.0,0.0,0.5,0.25,1.0,0.0,0.0,0.3469387755102041,0.025,0
0.0958904109589041,0.16666666666666666,0.7333333333333333,1.0,0.6923076923076923,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.0410958904109589,0.3333333333333333,0.5333333333333333,1.0,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.4931506849315068,0.8333333333333334,0.8,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.5,0.65,0
0.6027397260273972,0.0,0.4666666666666667,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.1232876712328767,0.3333333333333333,0.5333333333333333,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.2054794520547945,0.3333333333333333,0.6,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3163265306122449,1.0,0
0.4383561643835616,0.6666666666666666,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1
0.6164383561643836,0.3333333333333333,0.8,1.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.29591836734693877,1.0,0
0.2191780821917808,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040816326530612,1.0,1
0.1917808219178082,0.6666666666666666,0.6,0.0,0.7692307692307693,0.0,0.0,0.0,0.15024150241502415,0.0,0.5612244897959183,1.0,1
0.410958904109589,0.3333333333333333,0.8666666666666667,0.0,0.15384615384615385,0.25,0.0,1.0,0.07688076880768807,0.0,0.3979591836734694,1.0,1
0.1506849315068493,0.3333333333333333,0.8,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.410958904109589,0.3333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020408163265306,1.0,0
0.0821917808219178,0.6666666666666666,0.5333333333333333,0.16666666666666666,1.0,0.5,0.0,1.0,0.0,0.0,0.3979591836734694,0.0,0
0.4383561643835616,0.16666666666666666,0.8,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.3287671232876712,0.6666666666666666,0.6,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.0684931506849315,0.3333333333333333,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19387755102040816,1.0,0
0.4657534246575342,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,1
0.0,0.3333333333333333,0.4,1.0,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0
0.5342465753424658,0.8333333333333334,0.26666666666666666,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.6027397260273972,0.3333333333333333,0.6,0.16666666666666666,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.7808219178082192,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19387755102040816,1.0,0
0.1643835616438356,0.3333333333333333,0.9333333333333333,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1
0.2876712328767123,0.3333333333333333,0.5333333333333333,0.5,0.9230769230769231,0.75,0.25,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.2465753424657534,0.6666666666666666,0.8,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.4383561643835616,0.3333333333333333,0.6,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.42424242424242425,0.4387755102040816,1.0,1
0.1095890410958904,0.3333333333333333,0.2,1.0,0.5384615384615384,0.75,0.0,0.0,0.0,0.0,0.3979591836734694,0.525,0
0.3150684931506849,0.16666666666666666,0.9333333333333333,0.0,0.15384615384615385,0.25,0.0,1.0,0.15024150241502415,0.0,0.3979591836734694,1.0,1
0.0547945205479452,0.0,0.6,1.0,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.07142857142857142,1.0,0
0.3561643835616438,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.41836734693877553,1.0,1
0.2054794520547945,0.3333333333333333,0.5333333333333333,1.0,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.3673469387755102,1.0,0
0.1917808219178082,0.3333333333333333,0.4,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.1095890410958904,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.1643835616438356,0.3333333333333333,0.6,1.0,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.3424657534246575,0.3333333333333333,0.8,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.1506849315068493,0.3333333333333333,0.7333333333333333,1.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,0.55,0
0.0684931506849315,0.6666666666666666,0.4,1.0,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.3469387755102041,1.0,0
0.2191780821917808,0.3333333333333333,0.4,1.0,0.3076923076923077,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.1643835616438356,0.3333333333333333,0.26666666666666666,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.2465753424657534,0.3333333333333333,0.6,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.589041095890411,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5384615384615384,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.0,0.3333333333333333,0.3333333333333333,1.0,0.6923076923076923,1.0,0.0,0.0,0.005940059400594006,0.0,0.29591836734693877,1.0,0
0.0410958904109589,0.3333333333333333,0.5333333333333333,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.3979591836734694,0.2,0
0.5068493150684932,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,1
0.547945205479452,0.16666666666666666,0.3333333333333333,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.8493150684931506,0.16666666666666666,0.5333333333333333,0.8333333333333334,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.23469387755102042,1.0,0
0.273972602739726,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.1643835616438356,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,1.0,0
0.547945205479452,0.3333333333333333,0.8666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,0.0,0
0.2602739726027397,0.3333333333333333,0.5333333333333333,1.0,0.23076923076923078,1.0,0.25,1.0,0.0,0.459366391184573,0.3979591836734694,1.0,0
0.3835616438356164,0.3333333333333333,0.5333333333333333,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,1.0,0
0.5342465753424658,0.3333333333333333,0.5333333333333333,0.0,0.38461538461538464,0.0,0.25,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.2054794520547945,0.3333333333333333,0.6,0.0,0.15384615384615385,0.25,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,1
0.1917808219178082,0.3333333333333333,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.47084481175390264,0.3979591836734694,1.0,0
0.1095890410958904,0.3333333333333333,0.8666666666666667,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.5205479452054794,0.16666666666666666,0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.24489795918367346,1.0,0
0.5342465753424658,0.16666666666666666,0.5333333333333333,0.16666666666666666,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.1232876712328767,0.3333333333333333,0.3333333333333333,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.2054794520547945,0.8333333333333334,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,1.0,0
0.4931506849315068,0.6666666666666666,0.13333333333333333,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,0.075,0
0.3013698630136986,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1
0.7534246575342466,0.3333333333333333,1.0,1.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.29591836734693877,1.0,0
0.1780821917808219,0.3333333333333333,0.7333333333333333,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.2602739726027397,0.16666666666666666,1.0,0.5,0.15384615384615385,0.75,0.0,1.0,0.0,0.0,0.09183673469387756,0.175,0
0.3561643835616438,0.3333333333333333,0.6,0.16666666666666666,0.6153846153846154,0.75,0.0,1.0,0.0,0.0,0.29591836734693877,1.0,0
0.3972602739726027,0.3333333333333333,0.6,0.16666666666666666,1.0,0.75,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.1095890410958904,0.3333333333333333,0.8666666666666667,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.3561643835616438,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,0.075,0
0.0684931506849315,0.3333333333333333,0.4,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3469387755102041,1.0,0
0.1232876712328767,0.3333333333333333,0.5333333333333333,1.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.4489795918367347,1.0,0
0.1095890410958904,0.0,0.8,1.0,0.7692307692307693,1.0,0.25,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.2054794520547945,0.16666666666666666,0.8,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1
0.6438356164383562,0.16666666666666666,0.3333333333333333,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.09183673469387756,1.0,1
0.1643835616438356,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.25,0.5,1.0,0.0,0.0,0.3979591836734694,0.4,0
0.1095890410958904,0.5,0.5333333333333333,1.0,0.07692307692307693,1.0,0.75,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.5753424657534246,0.3333333333333333,0.6,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.4246575342465753,0.3333333333333333,0.8666666666666667,0.16666666666666666,0.0,0.75,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,1
0.3013698630136986,0.3333333333333333,0.7333333333333333,0.0,0.6923076923076923,0.0,0.0,0.0,0.07688076880768807,0.0,0.6020408163265306,0.2,1
0.2054794520547945,0.3333333333333333,0.8,0.0,0.0,0.0,0.0,0.0,0.07688076880768807,0.0,0.3979591836734694,1.0,1
0.3698630136986301,0.3333333333333333,0.6,1.0,1.0,1.0,0.25,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.4246575342465753,0.16666666666666666,0.6,0.16666666666666666,0.3076923076923077,0.75,0.0,0.0,0.0,0.0,0.6530612244897959,1.0,1
0.3561643835616438,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.19387755102040816,1.0,0
0.4931506849315068,0.3333333333333333,0.6666666666666666,0.0,0.6923076923076923,0.0,0.25,0.0,0.0,0.0,0.3979591836734694,1.0,1
0.3835616438356164,0.3333333333333333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510204081632653,1.0,1
0.5753424657534246,0.3333333333333333,0.3333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.6164383561643836,0.3333333333333333,0.5333333333333333,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.0684931506849315,0.3333333333333333,0.4,1.0,0.3076923076923077,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.5616438356164384,0.3333333333333333,0.4666666666666667,0.0,0.23076923076923078,0.25,0.0,1.0,0.0,0.0,0.23469387755102042,1.0,0
0.3972602739726027,0.3333333333333333,0.8,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,1
0.2876712328767123,0.0,0.5333333333333333,0.16666666666666666,0.23076923076923078,0.75,0.0,1.0,0.020360203602036022,0.0,0.19387755102040816,1.0,0
0.1095890410958904,0.3333333333333333,0.6,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.3972602739726027,0.3333333333333333,0.6,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.4489795918367347,1.0,0
0.4657534246575342,0.3333333333333333,0.5333333333333333,0.5,1.0,0.75,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.3424657534246575,0.3333333333333333,0.4,0.16666666666666666,0.3076923076923077,0.75,0.0,0.0,0.015060150601506015,0.0,0.5,0.075,0
0.3013698630136986,0.16666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15306122448979592,1.0,0
0.7671232876712328,0.16666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.136986301369863,0.0,0.7333333333333333,1.0,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.1095890410958904,0.8333333333333334,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.3013698630136986,0.5,0.8,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.3979591836734694,0.25,0
0.3287671232876712,0.8333333333333334,0.5333333333333333,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6224489795918368,1.0,0
0.2054794520547945,0.3333333333333333,0.5333333333333333,1.0,0.23076923076923078,0.5,0.25,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.1232876712328767,0.6666666666666666,0.5333333333333333,0.16666666666666666,1.0,0.75,0.0,1.0,0.0,0.0,0.24489795918367346,1.0,0
0.3013698630136986,0.16666666666666666,0.6,0.0,0.46153846153846156,0.0,0.0,0.0,0.028290282902829027,0.0,0.9081632653061225,1.0,0
0.1232876712328767,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.034640346403464035,0.0,0.47959183673469385,1.0,0
0.6986301369863014,0.3333333333333333,0.2,0.8333333333333334,0.5384615384615384,1.0,0.0,1.0,0.0,0.0,0.09183673469387756,1.0,0
0.3698630136986301,0.3333333333333333,0.5333333333333333,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.47959183673469385,1.0,0
0.4794520547945205,0.5,0.6,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.3979591836734694,1.0,0
0.5616438356164384,0.6666666666666666,0.5333333333333333,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.3979591836734694,1.0,0
0.0,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.5,0.0,1.0,0.0,0.0,0.14285714285714285,1.0,0
