sex,prev_residence_place,cur_eco_activity,marital_status,edu_level,economic_status,country_birth,household_size,citizenship,age,household_position,expert prediction,machine prediction,ground truth,proba_model,occupation,provider
0,1,0.8571428571428571,0.3333333333333333,0.8,0.0,1.0,0.2,0.0,0.45454545454545453,0.10909090909090909,1,1,1,0.599412426668323,1,H
0,1,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.9090909090909091,0,1,1,0.6609697012132807,1,H
1,1,0.9642857142857143,1.0,0.6,0.0,1.0,0.0,0.0,0.6363636363636364,0.9090909090909091,0,0,0,0.7415360457703631,0,H
1,1,0.9642857142857143,1.0,1.0,0.0,1.0,0.13333333333333333,0.0,0.7272727272727273,0.2,1,1,1,0.6718777427687253,1,H
0,1,0.7142857142857143,0.3333333333333333,0.6,0.0,0.0,1.0,0.0,0.7272727272727273,0.10909090909090909,1,0,1,0.7782496705808032,0,M
0,1,0.7142857142857143,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.2727272727272727,0.10909090909090909,1,1,1,0.7286152639991796,1,H
1,1,0.7142857142857143,0.0,1.0,0.0,0.0,0.9333333333333333,0.0,0.09090909090909091,0.0,0,1,0,0.5568171413288856,0,H
1,1,0.7142857142857143,0.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.18181818181818182,1.0,0,0,0,0.7782355664185749,0,H
1,1,0.39285714285714285,0.0,0.6,0.0,0.5,0.0,0.5,0.2727272727272727,0.9090909090909091,0,0,0,0.7285627651947972,0,H
1,1,0.8571428571428571,0.0,0.2,0.1111111111111111,0.0,0.06666666666666667,0.0,0.09090909090909091,0.19090909090909092,1,0,1,0.8693540694238174,0,M
1,1,1.0,1.0,0.6,0.0,0.0,0.13333333333333333,0.0,0.36363636363636365,0.2,1,0,0,0.6936471061198315,0,H
0,1,0.75,0.3333333333333333,0.4,0.0,0.0,0.9333333333333333,0.0,0.36363636363636365,0.10909090909090909,1,0,0,0.5124701628881572,0,H
1,1,1.0,0.0,0.6,0.1111111111111111,0.0,0.0,0.0,0.18181818181818182,0.9090909090909091,1,0,0,0.780380887372801,0,H
1,2,0.75,0.0,0.4,0.1111111111111111,0.0,0.0,0.0,0.0,0.9090909090909091,0,0,0,0.7361596897756794,0,H
0,1,0.7142857142857143,0.0,0.6,0.0,1.0,0.06666666666666667,1.0,0.18181818181818182,0.0,0,0,0,0.8520918281010642,0,H
0,1,0.75,0.3333333333333333,0.6,0.0,1.0,0.2,0.0,0.45454545454545453,0.10909090909090909,0,0,0,0.7517434003423016,0,H
0,1,0.9285714285714286,0.0,0.8,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0,0,1,0.6288052845975542,0,H
0,1,0.9642857142857143,1.0,1.0,0.0,0.0,0.2,0.0,0.5454545454545454,0.2,0,1,1,0.6023690279860067,1,M
1,1,0.9285714285714286,0.0,0.4,0.0,0.0,0.0,0.0,0.7272727272727273,0.9090909090909091,1,0,1,0.7356449113623902,0,H
1,1,0.9642857142857143,0.3333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,0.45454545454545453,0.10909090909090909,1,1,1,0.7095216418821999,1,H
1,1,0.4642857142857143,0.3333333333333333,0.4,1.0,0.0,0.9333333333333333,0.0,0.45454545454545453,0.10909090909090909,0,1,1,0.8884271939835637,1,H
0,1,0.8928571428571429,0.3333333333333333,0.6,0.0,0.0,0.2,0.0,0.7272727272727273,0.10909090909090909,0,0,1,0.6487983587745245,0,H
1,2,0.7857142857142857,0.0,0.6,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.19090909090909092,1,0,1,0.5564651658632788,0,H
1,1,0.8571428571428571,0.3333333333333333,0.6,0.0,1.0,0.13333333333333333,0.0,0.6363636363636364,0.10909090909090909,0,0,0,0.74629395927412,0,H
1,1,0.0,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.2727272727272727,0.10909090909090909,1,1,1,0.7039137284347248,1,H
1,1,0.9642857142857143,0.3333333333333333,0.6,0.0,0.0,0.2,0.0,0.18181818181818182,0.1,1,0,0,0.7231837514021997,0,M
1,1,0.7857142857142857,0.0,0.4,0.0,0.0,0.2,0.0,0.2727272727272727,0.2,0,0,0,0.8164721984518865,0,H
0,1,0.9285714285714286,0.3333333333333333,1.0,0.0,0.5,0.13333333333333333,0.0,0.6363636363636364,0.10909090909090909,1,1,1,0.6866389130611775,1,H
1,1,0.8571428571428571,1.0,0.2,0.0,0.0,0.2,0.0,0.5454545454545454,0.2,0,0,0,0.7082143926187773,0,H
0,2,0.8571428571428571,0.3333333333333333,0.4,1.0,1.0,0.2,0.0,0.36363636363636365,0.10909090909090909,1,1,1,0.6369522810473526,1,H
1,1,0.7857142857142857,0.3333333333333333,0.4,0.0,0.0,0.06666666666666667,0.0,0.36363636363636365,0.2727272727272727,0,0,0,0.7063494801514488,0,H
0,1,0.7142857142857143,0.0,0.6,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,1,0,1,0.8167193213052856,0,H
1,1,0.8214285714285714,0.0,0.6,0.0,0.0,0.06666666666666667,0.0,0.36363636363636365,1.0,1,0,1,0.7310573581665065,0,H
1,1,0.8214285714285714,0.0,0.6,0.0,0.0,0.06666666666666667,0.0,0.09090909090909091,0.19090909090909092,0,0,0,0.7253477753587914,0,H
1,1,0.9285714285714286,0.0,0.6,0.0,0.0,0.0,0.0,0.45454545454545453,0.9090909090909091,1,0,0,0.573522016566682,0,H
0,1,0.7857142857142857,0.3333333333333333,1.0,0.0,1.0,0.9333333333333333,0.0,0.45454545454545453,0.10909090909090909,1,1,1,0.5305225001620503,1,H
1,1,0.7857142857142857,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.19090909090909092,1,0,0,0.7970976315333764,0,M
0,1,1.0,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.5454545454545454,0.10909090909090909,1,1,1,0.6924116762422372,1,H
1,1,0.9642857142857143,1.0,0.2,0.0,0.0,0.13333333333333333,0.0,0.36363636363636365,0.2727272727272727,0,0,0,0.7605580004491735,0,H
1,1,0.4642857142857143,0.3333333333333333,1.0,0.0,0.0,0.13333333333333333,0.0,0.6363636363636364,0.10909090909090909,0,1,0,0.7129197048908227,1,M
1,1,0.7857142857142857,0.3333333333333333,0.6,0.0,0.0,0.9333333333333333,0.0,0.45454545454545453,0.10909090909090909,0,0,0,0.6464755820734749,0,H
1,1,0.8571428571428571,0.0,0.6,0.1111111111111111,0.5,0.13333333333333333,0.0,0.0,0.0,0,0,0,0.8380960022299238,0,H
0,1,1.0,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.2727272727272727,0.10909090909090909,1,1,0,0.7205602290502292,1,H
0,1,0.8571428571428571,0.3333333333333333,1.0,1.0,1.0,0.2,0.0,0.5454545454545454,0.10909090909090909,1,1,1,0.9003396865817558,1,H
0,1,0.75,1.0,0.6,0.0,1.0,0.0,0.0,0.5454545454545454,0.9090909090909091,1,0,0,0.7146295385344215,0,H
0,1,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0,0,0,0.5518645091902239,0,H
1,1,0.8571428571428571,0.3333333333333333,0.6,1.0,0.0,0.2,0.0,0.2727272727272727,0.10909090909090909,1,1,0,0.7836175606769887,1,H
0,1,0.0,0.3333333333333333,0.2,1.0,0.0,0.13333333333333333,0.0,0.9090909090909091,0.10909090909090909,0,1,1,0.6506972834741211,1,M
0,1,0.7857142857142857,0.3333333333333333,0.4,0.0,0.0,0.13333333333333333,0.0,0.45454545454545453,0.10909090909090909,0,0,0,0.738638197417327,0,H
0,1,0.8214285714285714,0.3333333333333333,0.4,0.0,0.0,0.2,0.0,0.6363636363636364,0.10909090909090909,0,0,1,0.7463936321279223,0,H
0,1,0.39285714285714285,0.3333333333333333,0.2,0.0,0.0,0.13333333333333333,0.0,0.6363636363636364,0.10909090909090909,0,0,0,0.6966843271219944,0,H
1,1,0.9642857142857143,0.3333333333333333,0.8,0.0,0.0,0.2,0.0,0.5454545454545454,0.10909090909090909,1,1,1,0.5211779671669132,1,H
0,1,0.7142857142857143,0.0,0.8,0.0,0.0,0.13333333333333333,0.0,0.2727272727272727,0.2,1,0,0,0.6461298765211825,0,M
1,1,0.7142857142857143,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.1,0,0,0,0.6650608390442051,0,H
1,1,0.4642857142857143,0.3333333333333333,0.4,0.0,0.0,0.2,0.0,0.36363636363636365,0.10909090909090909,0,0,0,0.6130410917494187,0,H
1,1,0.39285714285714285,1.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.45454545454545453,0.2727272727272727,0,0,0,0.6820496367253235,0,H
1,1,0.7857142857142857,0.0,0.2,0.0,0.0,0.9333333333333333,0.0,0.09090909090909091,0.2,0,0,0,0.7554118661396525,0,H
1,1,0.7142857142857143,0.3333333333333333,0.6,0.0,0.5,0.9333333333333333,0.0,0.09090909090909091,0.10909090909090909,0,0,0,0.732021881116022,0,H
0,1,0.75,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.09090909090909091,1.0,1,0,1,0.6242965513997822,0,M
0,1,0.39285714285714285,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.2727272727272727,1,0,1,0.6957644574208054,0,H
1,1,0.9285714285714286,0.3333333333333333,1.0,1.0,0.0,0.06666666666666667,0.0,0.7272727272727273,0.1,1,1,1,0.8982063471388987,1,H
0,1,0.39285714285714285,0.3333333333333333,0.4,0.0,0.0,0.2,0.0,0.36363636363636365,0.10909090909090909,1,0,1,0.7029604921745919,0,H
1,1,0.8928571428571429,1.0,1.0,0.0,1.0,0.06666666666666667,0.0,0.5454545454545454,0.2727272727272727,1,1,0,0.6536156304620628,1,H
1,1,0.9642857142857143,1.0,0.8,1.0,0.0,0.2,0.0,0.45454545454545453,0.2727272727272727,0,1,1,0.8328075589732195,1,H
1,2,0.7142857142857143,0.0,0.6,0.1111111111111111,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0,0,0,0.7610994952783487,0,H
0,1,0.8214285714285714,0.3333333333333333,0.8,0.0,0.0,0.9333333333333333,0.0,0.2727272727272727,0.10909090909090909,1,1,1,0.5567941294765205,1,H
0,1,0.9642857142857143,0.0,0.8,0.1111111111111111,0.0,0.06666666666666667,0.0,0.09090909090909091,0.19090909090909092,1,0,0,0.7316021729019936,0,H
1,1,0.8571428571428571,0.0,0.6,0.0,1.0,0.2,0.0,0.7272727272727273,0.2727272727272727,0,0,0,0.7461860417097782,0,H
0,1,1.0,0.0,0.6,0.1111111111111111,0.0,0.2,0.0,0.0,0.0,1,0,0,0.8120592646763565,0,H
0,1,0.9285714285714286,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.0,0.6363636363636364,0.1,1,0,1,0.6878874102109253,0,H
1,1,1.0,1.0,1.0,0.0,0.0,0.13333333333333333,0.0,0.6363636363636364,0.2,1,1,0,0.7295229646066694,1,H
0,1,0.8571428571428571,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.19090909090909092,0,0,1,0.656353092919616,0,H
0,1,0.39285714285714285,0.3333333333333333,0.8,0.0,0.5,1.0,0.0,0.2727272727272727,0.10909090909090909,1,0,1,0.5179570582260573,1,H
1,2,0.9642857142857143,0.3333333333333333,1.0,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.1,1,0,1,0.5610341187110407,1,H
1,1,0.9642857142857143,0.0,1.0,0.0,0.0,0.13333333333333333,0.0,0.36363636363636365,0.2,0,1,1,0.6210221205182292,1,H
0,2,0.8571428571428571,0.0,0.6,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,1,0,1,0.6653144574628596,0,M
0,1,0.8571428571428571,0.3333333333333333,0.8,0.0,0.0,0.13333333333333333,0.0,0.2727272727272727,0.10909090909090909,0,0,1,0.5267023516942332,0,H
1,1,1.0,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.0,1.0,0.1,0,0,0,0.7098209581738222,0,H
0,1,0.7142857142857143,0.3333333333333333,0.2,0.0,1.0,0.06666666666666667,1.0,0.09090909090909091,0.1,1,0,0,0.7993620678702357,0,H
0,1,0.9285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.9090909090909091,1,1,1,0.6150192974688602,1,H
0,1,0.8928571428571429,0.0,0.6,0.0,0.0,0.2,0.0,0.09090909090909091,0.0,1,0,0,0.8049060670930043,0,H
0,1,0.0,0.3333333333333333,0.2,1.0,0.0,0.06666666666666667,0.0,0.6363636363636364,0.1,1,1,1,0.704374828435798,1,H
1,1,0.0,0.3333333333333333,0.4,1.0,0.0,0.2,0.0,0.8181818181818182,1.0,1,1,1,0.7345214334766412,1,H
0,1,0.8571428571428571,0.0,0.8,0.0,0.0,0.13333333333333333,0.0,0.36363636363636365,0.0,1,0,1,0.653559085805527,0,H
0,1,0.7857142857142857,0.3333333333333333,0.8,0.0,1.0,0.13333333333333333,0.0,0.2727272727272727,0.10909090909090909,1,0,0,0.5040832857096902,1,H
1,1,0.7142857142857143,0.3333333333333333,0.6,0.0,0.0,0.13333333333333333,0.0,0.6363636363636364,0.10909090909090909,0,0,1,0.6591787840039457,0,H
0,1,0.75,0.3333333333333333,1.0,1.0,0.0,0.13333333333333333,0.0,0.2727272727272727,0.10909090909090909,1,1,1,0.8753499112852938,1,H
0,1,0.7142857142857143,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.0,1,1,0,0.5330557728997796,1,H
1,1,0.8571428571428571,0.0,0.4,0.0,0.0,0.2,0.0,0.45454545454545453,0.2,0,0,1,0.786012797617587,0,H
0,1,0.4642857142857143,0.0,0.4,0.1111111111111111,1.0,0.13333333333333333,1.0,0.18181818181818182,0.2,1,0,0,0.5915263377252458,0,H
1,1,0.7142857142857143,0.3333333333333333,0.6,0.0,0.5,0.06666666666666667,0.5,0.2727272727272727,0.1,1,0,0,0.7270500368027983,0,H
1,1,0.9642857142857143,0.3333333333333333,0.2,0.0,0.5,0.13333333333333333,0.5,0.7272727272727273,0.10909090909090909,0,0,0,0.6488571338398109,0,H
0,1,0.7142857142857143,0.3333333333333333,0.6,0.0,1.0,0.13333333333333333,0.0,0.7272727272727273,0.10909090909090909,1,0,0,0.7734400970554419,0,H
0,1,0.7857142857142857,0.3333333333333333,0.4,0.0,0.0,0.06666666666666667,0.0,0.2727272727272727,0.19090909090909092,0,0,1,0.7543635489160427,0,H
1,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.2,0.0,0.45454545454545453,0.10909090909090909,0,1,1,0.6099596864769801,1,H
1,1,0.4642857142857143,0.3333333333333333,0.6,1.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.1,0,1,1,0.7636705929996978,1,H
1,1,0.7857142857142857,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.1,0,0,0,0.7485713153470634,0,H
1,1,0.39285714285714285,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.36363636363636365,0.19090909090909092,0,0,0,0.8940208119179754,0,H
0,1,0.75,0.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.09090909090909091,0.0,0,0,1,0.9046096383117891,0,H
0,1,0.7857142857142857,0.0,1.0,0.1111111111111111,0.0,0.06666666666666667,0.0,0.18181818181818182,0.19090909090909092,1,1,1,0.5812060406517938,1,H
0,1,0.8571428571428571,1.0,0.2,0.0,0.0,0.0,0.0,0.6363636363636364,0.9090909090909091,0,0,0,0.8039032008292147,0,H
1,1,0.9285714285714286,0.3333333333333333,0.6,0.0,0.0,1.0,0.0,0.5454545454545454,0.10909090909090909,1,0,1,0.6780999545023082,0,M
1,1,0.7142857142857143,0.3333333333333333,1.0,1.0,0.0,0.06666666666666667,0.0,0.45454545454545453,0.1,1,1,1,0.876385314813455,1,H
0,1,0.8928571428571429,0.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.36363636363636365,0.0,1,0,0,0.8013987434114858,0,M
0,1,0.9285714285714286,0.3333333333333333,1.0,0.0,0.5,0.06666666666666667,0.0,0.2727272727272727,0.1,0,1,1,0.5530066704356134,1,H
0,1,0.9642857142857143,0.0,0.6,0.0,0.0,0.2,0.0,0.36363636363636365,0.2,0,0,0,0.6872358969510456,0,H
0,1,0.75,0.3333333333333333,0.6,1.0,1.0,0.2,0.0,0.18181818181818182,0.1,1,1,1,0.7325625825885578,1,H
0,1,0.4642857142857143,1.0,0.8,0.0,0.0,0.06666666666666667,0.0,0.45454545454545453,0.19090909090909092,0,0,1,0.7294958762672212,0,H
1,1,0.7857142857142857,0.3333333333333333,0.4,1.0,0.0,0.2,0.0,0.45454545454545453,0.10909090909090909,0,1,0,0.7222580042192545,1,M
0,1,0.8571428571428571,1.0,0.6,0.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.2727272727272727,0,0,0,0.5753767476567317,0,H
1,1,0.8571428571428571,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.2727272727272727,0.19090909090909092,1,1,1,0.619053513979633,1,H
0,1,0.7142857142857143,0.0,0.2,0.0,0.0,0.2,0.0,0.18181818181818182,0.2,0,0,0,0.7968505211928938,0,H
1,1,0.9285714285714286,0.3333333333333333,0.6,0.0,0.0,0.9333333333333333,0.0,0.2727272727272727,0.10909090909090909,1,0,1,0.6400447274307878,0,M
1,1,0.8571428571428571,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.45454545454545453,0.9090909090909091,0,0,0,0.5667116067129075,0,H
1,1,0.9285714285714286,0.3333333333333333,1.0,0.0,0.0,0.13333333333333333,0.0,0.6363636363636364,0.2727272727272727,0,1,1,0.6540857094991249,1,M
1,1,0.9285714285714286,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.7272727272727273,0.19090909090909092,1,1,1,0.6713994367555337,1,H
0,1,0.9642857142857143,1.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.45454545454545453,0.19090909090909092,1,0,0,0.7409855493976149,0,M
0,1,0.4642857142857143,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.36363636363636365,0.19090909090909092,1,0,0,0.7875900675571919,0,M
1,1,0.7142857142857143,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.0,0,1,0,0.5157395918462804,0,H
1,1,0.8571428571428571,0.3333333333333333,1.0,0.0,0.5,0.2,0.5,0.18181818181818182,0.10909090909090909,1,0,1,0.5231125240541411,1,H
0,1,0.7857142857142857,1.0,0.8,0.0,0.0,0.13333333333333333,0.0,0.6363636363636364,0.2,1,0,1,0.6859016478899564,0,H
0,1,0.7142857142857143,1.0,0.8,0.0,0.0,0.0,0.0,0.2727272727272727,0.9090909090909091,1,0,1,0.5678845503898321,0,H
0,1,1.0,0.0,0.6,0.0,0.0,0.06666666666666667,0.0,0.36363636363636365,0.19090909090909092,0,0,0,0.7167085222441616,0,H
1,2,0.75,0.0,0.0,0.0,0.5,0.06666666666666667,0.5,0.18181818181818182,0.19090909090909092,1,0,0,0.586824757742709,0,H
0,1,0.8571428571428571,0.3333333333333333,1.0,0.0,1.0,0.06666666666666667,0.5,0.7272727272727273,0.1,1,0,1,0.5193614192026869,1,H
0,1,0.75,0.3333333333333333,0.4,0.0,1.0,0.2,0.0,0.5454545454545454,0.10909090909090909,0,0,0,0.7733706546213232,0,H
0,1,0.8571428571428571,0.3333333333333333,1.0,0.0,0.0,0.06666666666666667,0.0,0.6363636363636364,0.1,1,1,1,0.6660613999077012,1,H
0,1,0.7142857142857143,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.45454545454545453,0.10909090909090909,1,1,1,0.908786275532433,1,H
1,1,0.7142857142857143,0.3333333333333333,0.2,0.0,0.0,0.06666666666666667,0.0,0.6363636363636364,0.1,0,0,1,0.7018499200119804,0,H
0,1,0.9285714285714286,0.3333333333333333,0.6,1.0,0.0,0.13333333333333333,0.0,0.45454545454545453,0.10909090909090909,0,1,1,0.7199102241166131,1,M
0,1,0.75,0.3333333333333333,0.6,1.0,0.0,0.9333333333333333,0.0,0.45454545454545453,0.10909090909090909,1,1,1,0.6676256195526629,1,H
1,1,0.9642857142857143,0.0,0.2,0.0,0.0,0.13333333333333333,0.0,0.36363636363636365,0.0,0,0,0,0.9053290418352252,0,H
0,1,0.9642857142857143,0.3333333333333333,0.6,0.0,1.0,0.2,0.0,0.45454545454545453,0.10909090909090909,1,0,1,0.631219398383203,0,H
1,1,0.9285714285714286,1.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.45454545454545453,0.2727272727272727,1,0,0,0.6648168822628671,0,M
0,1,0.8571428571428571,0.0,0.6,0.0,0.0,0.2,0.0,0.09090909090909091,0.0,1,0,1,0.853057511092623,0,M
0,1,0.75,0.3333333333333333,0.6,0.0,1.0,0.13333333333333333,0.0,0.6363636363636364,0.2727272727272727,0,0,0,0.7449735738938041,0,H
0,1,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.36363636363636365,0.9090909090909091,1,1,0,0.7136476119614862,1,H
0,1,0.8571428571428571,0.3333333333333333,0.8,0.0,0.0,0.0,0.0,0.6363636363636364,0.9090909090909091,1,1,1,0.5820954231663404,0,H
1,1,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0,0,0,0.6880321856669739,0,H
1,2,0.9642857142857143,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.19090909090909092,0,1,0,0.5575087085823028,1,H
0,1,0.4642857142857143,0.3333333333333333,0.6,0.0,0.0,0.9333333333333333,0.0,0.45454545454545453,0.10909090909090909,1,0,0,0.6619869969794104,0,M
0,2,0.8571428571428571,0.3333333333333333,1.0,0.0,0.0,0.06666666666666667,0.0,0.18181818181818182,0.1,0,1,0,0.5439742459510742,0,H
1,1,0.9285714285714286,0.3333333333333333,0.8,1.0,0.0,0.06666666666666667,0.0,0.8181818181818182,0.1,1,1,1,0.9084237324711417,1,H
0,1,1.0,0.3333333333333333,0.6,1.0,0.0,0.06666666666666667,0.0,0.8181818181818182,0.1,1,1,1,0.7843372788089257,1,H
1,1,0.9285714285714286,0.0,0.6,0.1111111111111111,0.0,0.9333333333333333,0.0,0.09090909090909091,0.0,0,0,1,0.775455286750289,0,H
0,1,0.39285714285714285,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.2727272727272727,0.0,1,0,1,0.6814844315996484,1,H
1,1,0.8928571428571429,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.45454545454545453,0.19090909090909092,1,1,0,0.6818935578182919,1,H
1,2,0.8571428571428571,0.3333333333333333,0.2,0.1111111111111111,1.0,0.06666666666666667,1.0,0.09090909090909091,0.1,0,0,0,0.5752217210549602,0,H
1,1,0.75,0.3333333333333333,0.6,1.0,1.0,0.13333333333333333,0.0,0.2727272727272727,0.10909090909090909,1,1,0,0.8651698386556501,1,H
1,1,0.39285714285714285,1.0,0.6,0.0,0.0,0.13333333333333333,0.0,0.18181818181818182,0.2,1,0,0,0.6485705810972336,0,H
1,1,0.8214285714285714,0.3333333333333333,1.0,0.0,0.0,0.06666666666666667,0.0,0.45454545454545453,0.1,0,1,0,0.6942153392492728,1,H
1,2,0.7142857142857143,0.0,0.6,0.1111111111111111,0.0,0.06666666666666667,0.0,0.09090909090909091,0.19090909090909092,1,0,0,0.6783609244054655,0,M
0,1,0.39285714285714285,0.0,0.4,0.0,0.0,0.13333333333333333,0.0,0.18181818181818182,0.2,1,0,1,0.782520616052096,0,H
1,1,0.8928571428571429,0.3333333333333333,0.8,0.0,0.0,0.06666666666666667,0.0,0.5454545454545454,0.1,0,0,1,0.5477858835541156,0,H
