juv_other_count,c_charge_degree,race,juv_misd_count,sex,juv_fel_count,priors_count,age,expert prediction,machine prediction,ground truth,proba_model,did_recid,provider
0.0,0.4,0.8,0.0,1.0,0.0,0.0,0.2597402597402597,0,0,0,0.7692078862546469,0,H
0.0,0.6,0.2,0.0,1.0,0.0,0.0344827586206896,0.1168831168831168,1,0,0,0.7223829452238593,1,H
0.0,0.2,1.0,0.0,1.0,0.0,0.1034482758620689,0.1818181818181818,1,0,1,0.6583630997546156,1,H
0.0,0.6,1.0,0.0,1.0,0.0,0.3793103448275862,0.0649350649350649,1,1,1,0.8471886269461605,1,H
0.0,0.8,1.0,0.0,0.0,0.0,0.0344827586206896,0.0779220779220779,0,0,0,0.5132551113227265,0,H
0.0,0.6,1.0,0.0,1.0,0.1,0.1724137931034483,0.4025974025974026,0,1,0,0.6647860099059671,0,H
0.0,0.6,1.0,0.0,0.0,0.0,0.1724137931034483,0.6363636363636364,0,0,0,0.6613226978670221,0,H
0.0,0.6,1.0,0.0,1.0,0.0,0.0689655172413793,0.1818181818181818,1,0,1,0.6084106538678737,1,H
0.1428571428571428,0.6,1.0,0.0,1.0,0.0,0.4482758620689655,0.1038961038961039,1,1,1,0.9108519426416432,1,H
0.1428571428571428,0.6,1.0,0.0,1.0,0.0,0.3448275862068966,0.1298701298701298,1,1,1,0.8959201243627946,1,H
0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.3376623376623376,0,0,0,0.8415865222451991,0,H
0.1428571428571428,0.6,1.0,0.0,1.0,0.0,0.2068965517241379,0.0519480519480519,1,1,1,0.6657436811064126,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.1034482758620689,0.5064935064935064,1,0,1,0.6668958794987307,1,H
0.0,0.4,1.0,0.0,1.0,0.2,0.7931034482758621,0.2727272727272727,1,1,1,0.7780280960985361,1,H
0.0,0.4,1.0,0.0,1.0,0.0,0.0344827586206896,0.1428571428571428,1,0,0,0.6314785250903134,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.1379310344827586,0.0909090909090909,1,1,1,0.5800149034227648,1,H
0.0,0.4,1.0,0.0,1.0,0.0,0.0,0.2207792207792207,0,0,0,0.5994898453764991,0,H
0.4285714285714285,0.6,0.6,0.0,1.0,0.0,0.0344827586206896,0.0259740259740259,0,1,0,0.582578166495132,0,H
0.1428571428571428,0.8,1.0,0.0,1.0,0.0,0.2758620689655172,0.1688311688311688,0,1,0,0.8923348464257942,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.2758620689655172,0.4415584415584415,0,1,0,0.7192597219507106,1,M
0.0,0.2,1.0,0.0,1.0,0.0,0.1724137931034483,0.2857142857142857,0,0,0,0.5629453993429835,1,H
0.0,0.6,1.0,0.0,0.0,0.0,0.2413793103448276,0.1818181818181818,1,1,1,0.5229868874163859,1,H
0.0,0.8,1.0,0.0,1.0,0.0,0.1379310344827586,0.1558441558441558,0,1,0,0.5406719593746034,0,H
0.0,0.6,1.0,0.0833333333333333,1.0,0.0,0.2068965517241379,0.1168831168831168,0,1,0,0.8554400323110751,1,H
0.0,0.4,0.6,0.0,1.0,0.0,0.0,0.1298701298701298,0,0,0,0.6375388771306447,0,H
0.0,0.4,0.6,0.0,1.0,0.0,0.0344827586206896,0.3636363636363636,0,0,0,0.8882681743664085,0,H
0.1428571428571428,0.4,0.4,0.1666666666666666,1.0,0.0,0.1034482758620689,0.0129870129870129,1,1,1,0.774256688510942,1,H
0.0,0.6,0.0,0.0,0.0,0.0,0.5172413793103449,0.3376623376623376,1,0,1,0.505290202701711,1,H
0.0,0.6,0.8,0.0,0.0,0.0,0.2413793103448276,0.1168831168831168,1,1,1,0.6090638587730599,1,H
0.0,0.6,1.0,0.1666666666666666,1.0,0.0,0.2413793103448276,0.1168831168831168,1,1,1,0.7828834754577909,1,H
0.0,0.6,1.0,0.0,1.0,0.0,0.2068965517241379,0.1818181818181818,0,1,0,0.605294202004026,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0,0.4415584415584415,0,0,0,0.7428433099101499,0,H
0.0,0.6,1.0,0.1666666666666666,0.0,0.0,0.7586206896551724,0.2597402597402597,1,1,1,0.7745507734360345,1,H
0.0,0.4,1.0,0.0,1.0,0.0,0.0344827586206896,0.1818181818181818,0,0,0,0.5841925421672753,0,H
0.0,0.4,1.0,0.0,0.0,0.0,0.3103448275862069,0.3376623376623376,1,1,1,0.6167335851429295,1,H
0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.1688311688311688,0,0,0,0.7666460980210067,0,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0689655172413793,0.1818181818181818,0,0,0,0.6092918552543202,0,H
0.0,0.2,1.0,0.0,1.0,0.0,0.1034482758620689,0.3636363636363636,1,0,1,0.6042085550042645,1,H
0.7142857142857143,0.8,1.0,0.6666666666666666,1.0,0.1,0.7931034482758621,0.2337662337662337,1,1,1,0.6178919321937119,1,H
0.0,0.2,0.8,0.0833333333333333,1.0,0.0,0.0,0.1688311688311688,0,1,0,0.7626633965143242,1,H
0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.4155844155844156,1,0,1,0.8985304845625792,1,H
0.0,0.6,1.0,0.0,1.0,0.0,0.0344827586206896,0.0649350649350649,1,1,0,0.5076919665155509,1,H
0.0,0.4,1.0,0.0833333333333333,1.0,0.0,0.0689655172413793,0.1298701298701298,0,1,1,0.7961920377770305,1,M
0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.3116883116883117,1,0,1,0.7783990004904582,1,H
0.0,0.6,0.6,0.0,1.0,0.0,0.0689655172413793,0.1428571428571428,0,0,0,0.5790398502890306,0,H
0.0,0.6,1.0,0.0,0.0,0.0,0.1034482758620689,0.1428571428571428,1,1,1,0.5595212047244816,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0,0.2077922077922078,1,0,1,0.7032150209547091,1,H
0.0,0.8,0.8,0.0,1.0,0.0,0.1379310344827586,0.0909090909090909,0,0,0,0.5228207377727487,0,H
0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2467532467532467,0,0,0,0.8740513596508745,0,H
0.0,0.6,1.0,0.0,1.0,0.0,0.1034482758620689,0.2337662337662337,0,0,0,0.5622568563540435,0,H
0.0,0.2,1.0,0.0833333333333333,1.0,0.0,0.2068965517241379,0.0909090909090909,0,1,0,0.8452909422145135,1,M
0.0,0.6,1.0,0.0,1.0,0.1,0.2068965517241379,0.1038961038961039,1,1,1,0.6605856063381147,1,H
0.0,1.0,1.0,0.0,0.0,0.0,0.0689655172413793,0.2987012987012987,0,0,0,0.6333385380685184,0,H
0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.2597402597402597,0,0,0,0.8576541414677984,0,H
0.0,0.8,1.0,0.0833333333333333,1.0,0.0,0.0689655172413793,0.0519480519480519,1,1,1,0.7952276897127825,1,H
0.0,0.4,0.8,0.0,0.0,0.0,0.0689655172413793,0.0389610389610389,0,0,1,0.6700451178827661,0,H
0.0,0.8,1.0,0.0,1.0,0.0,0.2413793103448276,0.4025974025974026,0,1,0,0.7033262251644326,1,H
0.0,0.6,0.6,0.0,0.0,0.0,0.0344827586206896,0.4025974025974026,1,0,1,0.8004328066506327,0,M
0.0,0.4,1.0,0.0,1.0,0.0,0.5517241379310345,0.4935064935064935,1,1,1,0.860512902137065,1,H
0.0,0.0,1.0,0.0,1.0,0.0,0.1034482758620689,0.2597402597402597,0,0,0,0.7365423379918877,0,H
0.0,0.6,0.8,0.0,1.0,0.0,0.6206896551724138,0.2467532467532467,0,1,0,0.7954170899792778,1,H
0.0,0.4,0.8,0.0,1.0,0.0,0.1379310344827586,0.2467532467532467,1,0,1,0.7156801174306874,1,H
0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0519480519480519,1,0,1,0.624854108851429,1,H
0.0,0.4,1.0,0.0,1.0,0.0,0.1034482758620689,0.0779220779220779,0,0,0,0.5165001378699496,0,H
0.0,0.6,1.0,0.0,1.0,0.0,0.0344827586206896,0.1298701298701298,1,0,1,0.583892676659319,1,H
0.0,0.6,0.4,0.0,1.0,0.0,0.0,0.1818181818181818,0,0,0,0.6346943858077398,0,H
0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.4415584415584415,1,0,0,0.8389893682253718,1,H
0.0,0.8,1.0,0.0,1.0,0.0,0.1034482758620689,0.0649350649350649,0,0,0,0.5828199375542148,0,H
0.0,0.6,1.0,0.0833333333333333,0.0,0.0,0.0344827586206896,0.0259740259740259,1,1,1,0.8079106969526562,1,H
0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0909090909090909,0,0,0,0.8149766034202399,0,H
0.0,0.4,0.4,0.0,1.0,0.0,0.0344827586206896,0.1948051948051948,0,0,0,0.6901265459867488,0,H
0.0,0.8,1.0,0.0,1.0,0.0,0.0344827586206896,0.0649350649350649,1,0,1,0.5174263446936328,1,H
0.0,0.4,0.8,0.0,1.0,0.0,0.1034482758620689,0.1558441558441558,0,0,0,0.5526418395767893,0,H
0.4285714285714285,0.6,1.0,0.0833333333333333,1.0,0.0,0.0689655172413793,0.0389610389610389,0,1,0,0.8447091710810158,1,M
0.2857142857142857,0.4,1.0,0.1666666666666666,1.0,0.0,0.9310344827586208,0.0909090909090909,1,1,1,0.8819953465735855,1,H
0.0,0.4,1.0,0.0,1.0,0.0,0.5172413793103449,0.3116883116883117,1,1,1,0.8575204716500949,1,H
0.0,0.4,0.8,0.0,0.0,0.0,0.2068965517241379,0.4285714285714285,0,0,0,0.6590506799838594,0,H
0.0,0.2,0.8,0.0,1.0,0.0,0.0344827586206896,0.0779220779220779,0,0,0,0.6966037595674979,0,H
0.0,0.6,0.8,0.0,1.0,0.0,0.1379310344827586,0.2987012987012987,0,0,0,0.5537220981959025,0,H
0.0,0.4,0.8,0.1666666666666666,1.0,0.0,0.1724137931034483,0.0779220779220779,1,1,1,0.7863471574476601,1,H
0.0,0.6,0.4,0.0,1.0,0.0,0.0344827586206896,0.3116883116883117,0,0,0,0.785969453144188,0,H
0.1428571428571428,0.4,0.8,0.0,1.0,0.0,0.0,0.0259740259740259,0,0,0,0.5627253380840791,0,H
0.0,0.8,1.0,0.0,1.0,0.0,0.0689655172413793,0.0259740259740259,0,0,0,0.5111543620688036,0,H
0.0,0.8,1.0,0.0,0.0,0.0,0.1724137931034483,0.0909090909090909,1,1,1,0.6981630421383918,1,H
0.0,0.6,1.0,0.0833333333333333,1.0,0.2,0.3103448275862069,0.1688311688311688,0,1,0,0.9169284216844849,1,M
0.0,0.4,1.0,0.0,1.0,0.1,0.0344827586206896,0.0389610389610389,0,1,0,0.608509216931189,0,H
0.0,0.6,1.0,0.0,0.0,0.0,0.0344827586206896,0.2207792207792207,1,0,1,0.7001454016687793,1,H
1.0,0.6,0.8,0.1666666666666666,1.0,0.0,0.0689655172413793,0.0259740259740259,1,1,1,0.8144068199348515,1,H
0.0,0.4,1.0,0.0833333333333333,1.0,0.0,0.2068965517241379,0.1558441558441558,1,1,1,0.888715803431348,1,H
0.0,0.4,1.0,0.0,1.0,0.0,0.1379310344827586,0.2857142857142857,1,0,1,0.6579579424209826,1,H
0.0,0.2,0.8,0.0,1.0,0.0,0.0,0.1688311688311688,0,0,0,0.7164470909427806,0,H
0.2857142857142857,0.2,1.0,0.0,1.0,0.0,0.1034482758620689,0.2077922077922078,0,0,1,0.560890411988489,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0,0.1558441558441558,1,0,1,0.6873327948986755,1,H
0.0,0.6,0.8,0.0,0.0,0.0,0.0689655172413793,0.1298701298701298,1,0,1,0.5884358915285892,1,H
0.0,0.6,0.8,0.0,0.0,0.0,0.0689655172413793,0.0779220779220779,0,1,0,0.5223689256369525,0,H
0.0,0.8,0.8,0.0,1.0,0.0,0.0344827586206896,0.1818181818181818,0,0,0,0.7285174851396412,0,H
0.0,0.6,0.8,0.0,0.0,0.0,0.0344827586206896,0.1558441558441558,1,0,1,0.6099299624532052,1,H
0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.1818181818181818,0,0,0,0.7804964100345319,0,H
0.0,0.4,1.0,0.0,0.0,0.0,0.2413793103448276,0.4025974025974026,0,0,0,0.6372641272180753,0,H
0.0,0.6,1.0,0.0,1.0,0.0,0.0689655172413793,0.0129870129870129,0,0,1,0.5404124945138054,0,H
0.7142857142857143,0.4,0.8,0.0,1.0,0.0,0.0,0.0129870129870129,0,0,0,0.6023534271819617,0,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0344827586206896,0.1428571428571428,0,0,0,0.6057867447209491,0,H
0.0,0.4,0.8,0.0,1.0,0.0,0.3103448275862069,0.4805194805194805,1,1,1,0.7667431912016043,1,H
0.0,0.6,0.6,0.0,1.0,0.0,0.0344827586206896,0.1298701298701298,0,0,0,0.6643639600485565,0,H
0.0,0.8,1.0,0.0,1.0,0.0,0.1724137931034483,0.0389610389610389,0,1,0,0.5371336152908908,1,H
0.0,0.2,0.8,0.0,1.0,0.0,0.0,0.2337662337662337,1,0,1,0.7777449884780575,1,H
0.0,0.4,0.8,0.0,1.0,0.0,0.1034482758620689,0.2207792207792207,0,0,0,0.7019720675825182,0,H
0.0,0.6,0.8,0.0,1.0,0.0,0.1379310344827586,0.0779220779220779,0,0,0,0.5054232850463048,0,H
0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0259740259740259,1,0,1,0.7010086260296532,0,M
0.0,0.6,1.0,0.0,0.0,0.0,0.1724137931034483,0.1948051948051948,0,1,1,0.5984995756594094,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.1034482758620689,0.4805194805194805,0,0,0,0.583096838899658,0,H
0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.5584415584415584,0,0,0,0.8037493943155064,0,H
0.0,0.6,1.0,0.0,1.0,0.0,0.2413793103448276,0.2467532467532467,0,1,0,0.5643737266831521,1,H
0.0,0.6,1.0,0.0833333333333333,1.0,0.0,0.3448275862068966,0.0909090909090909,1,1,1,0.9239777483137936,1,H
0.0,0.8,1.0,0.0,1.0,0.0,0.0344827586206896,0.0129870129870129,0,0,0,0.5919173113574264,0,H
0.0,0.8,0.4,0.0,1.0,0.0,0.0689655172413793,0.1428571428571428,0,0,0,0.6850076462843396,0,H
0.0,0.6,0.6,0.0,1.0,0.0,0.0689655172413793,0.3766233766233766,1,0,0,0.8525992888492957,1,H
0.0,1.0,1.0,0.0,1.0,0.0,0.1379310344827586,0.4805194805194805,0,0,0,0.8096457733814775,0,H
0.0,0.2,0.8,0.0,1.0,0.0,0.0689655172413793,0.2207792207792207,0,0,0,0.6960144409478066,0,H
0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.1688311688311688,1,0,1,0.7434591412518946,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0344827586206896,0.0389610389610389,1,0,1,0.623036273169493,1,H
0.0,0.6,1.0,0.0,1.0,0.0,0.1379310344827586,0.0779220779220779,1,0,1,0.5608744071620749,1,H
0.0,0.6,0.6,0.0,1.0,0.0,0.0344827586206896,0.1948051948051948,0,0,0,0.745215063398327,0,H
0.1428571428571428,0.8,1.0,0.0,1.0,0.0,0.0,0.0259740259740259,0,0,0,0.514825010899519,0,H
0.0,0.6,0.8,0.0,0.0,0.0,0.0689655172413793,0.4675324675324675,0,0,0,0.7009409292477052,0,H
0.0,0.6,1.0,0.0,0.0,0.0,0.0689655172413793,0.3376623376623376,0,0,0,0.6788071071850815,0,H
0.0,0.6,0.6,0.0,1.0,0.0,0.3448275862068966,0.1168831168831168,1,1,0,0.6968524093047535,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.0,0.0909090909090909,0,0,0,0.5753597495291497,0,H
0.0,0.6,1.0,0.0,1.0,0.0,0.0689655172413793,0.0519480519480519,1,0,1,0.6202643295489791,1,H
0.0,0.6,1.0,0.0,1.0,0.0,0.1724137931034483,0.1818181818181818,0,1,0,0.574038196546852,1,H
0.0,0.6,1.0,0.0,1.0,0.0,0.3448275862068966,0.4545454545454545,0,1,0,0.7954074809827861,1,H
0.0,0.2,0.8,0.0,1.0,0.0,0.1034482758620689,0.3116883116883117,0,0,0,0.7381640783115991,0,H
0.0,0.6,0.8,0.0,1.0,0.0,0.4482758620689655,0.6753246753246753,0,1,0,0.714663717824722,1,H
0.0,0.6,0.8,0.0,1.0,0.0,0.1724137931034483,0.1298701298701298,0,1,0,0.6692291725069851,1,H
0.0,0.2,0.8,0.0,1.0,0.0,0.0,0.3636363636363636,0,0,0,0.7899698540273737,0,H
0.0,0.6,1.0,0.0833333333333333,1.0,0.0,0.0689655172413793,0.0129870129870129,1,1,1,0.927627191459583,1,H
0.1428571428571428,0.8,0.8,0.0,1.0,0.0,0.0689655172413793,0.0519480519480519,1,0,1,0.5744454312151326,1,H
0.0,0.6,1.0,0.0833333333333333,1.0,0.0,0.0689655172413793,0.0259740259740259,0,1,0,0.9291734739685618,1,H
0.1428571428571428,0.4,1.0,0.1666666666666666,1.0,0.0,0.2758620689655172,0.0519480519480519,0,1,0,0.8569997193876909,1,H
