c_charge_degree,priors_count,juv_fel_count,race,age,juv_other_count,sex,juv_misd_count,expert prediction,machine prediction,ground truth,proba_model,did_recid,provider
0.4,0.0,0.0,1.0,0.1298701298701298,0.0,1.0,0.0,0,0,0,0.9075686216458626,1,H
0.6,0.0689655172413793,0.0,0.8,0.4415584415584415,0.0,1.0,0.0,1,0,0,0.955360195490894,0,M
0.4,0.0,0.0,1.0,0.4285714285714285,0.0,1.0,0.0,1,0,0,0.912806351912704,0,M
0.4,0.0689655172413793,0.0,0.6,0.2077922077922078,0.0,1.0,0.0,1,0,0,0.9176982700726576,0,M
0.6,0.0344827586206896,0.0,1.0,0.5064935064935064,0.0,1.0,0.0,0,0,0,0.9448688502928446,0,H
0.2,0.0,0.0,0.8,0.5844155844155844,0.0,1.0,0.0,0,0,0,0.9550027762266242,0,H
0.8,0.1034482758620689,0.0,0.8,0.1428571428571428,0.0,0.0,0.0,1,0,1,0.967604265627802,0,M
0.6,0.3793103448275862,0.0,0.8,0.1298701298701298,0.0,0.0,0.0,0,0,1,0.8835292419439016,0,H
0.6,0.2413793103448276,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0,0,1,0.8518959137992513,0,H
0.2,0.0,0.0,0.4,0.6103896103896104,0.0,1.0,0.0,0,0,0,0.9442258843512848,0,H
1.0,0.0344827586206896,0.0,0.8,0.2597402597402597,0.0,0.0,0.0,0,0,0,0.9462432697360152,0,H
0.6,0.4137931034482758,0.0,1.0,0.2337662337662337,0.0,1.0,0.0,0,0,1,0.8543089386132336,0,H
0.6,0.6551724137931034,0.0,1.0,0.2467532467532467,0.0,1.0,0.0,0,0,1,0.8368635551635888,0,H
0.4,0.3103448275862069,0.1,1.0,0.4285714285714285,0.0,1.0,0.0,1,0,1,0.8065179210561119,0,M
0.8,0.0689655172413793,0.0,0.4,0.4545454545454545,0.0,1.0,0.0,0,0,0,0.9431471479011424,0,H
0.2,0.0689655172413793,0.0,0.8,0.4285714285714285,0.0,1.0,0.0,0,0,0,0.9572689605788012,0,H
0.6,0.0689655172413793,0.2,0.6,0.0129870129870129,0.0,1.0,0.0,0,0,1,0.8333924293416877,0,H
0.2,0.0344827586206896,0.0,0.8,0.4025974025974026,0.0,1.0,0.0,0,0,1,0.9613329159836904,0,H
0.4,0.0,0.0,0.6,0.8311688311688312,0.0,1.0,0.0,0,0,0,0.9247209921459624,0,H
0.6,0.0,0.0,1.0,0.0649350649350649,0.4285714285714285,1.0,0.0,1,0,1,0.6198856710685741,1,H
0.6,0.2068965517241379,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0,0,0,0.918978512430229,0,H
0.6,0.0,0.0,1.0,0.1688311688311688,0.0,0.0,0.0,0,0,0,0.9144494845983258,0,H
0.2,0.0344827586206896,0.0,1.0,0.1038961038961039,0.0,1.0,0.0,0,0,0,0.9791324389983768,0,H
0.6,0.0689655172413793,0.0,0.6,0.0129870129870129,0.0,1.0,0.0,1,0,1,0.8744491945880417,0,M
0.4,0.0689655172413793,0.0,1.0,0.2987012987012987,0.0,0.0,0.0,0,0,0,0.9602234106048676,0,H
0.4,0.0,0.0,0.6,0.6623376623376623,0.0,1.0,0.0,1,0,0,0.9487857260398193,0,M
0.8,0.2758620689655172,0.2,1.0,0.1948051948051948,0.0,1.0,0.0,1,0,1,0.8076428662256983,0,M
0.4,0.0,0.0,0.8,0.5064935064935064,0.0,1.0,0.0,1,0,0,0.9515850260224756,0,M
0.8,0.4827586206896552,0.0,1.0,0.2207792207792207,0.0,1.0,0.0,1,0,1,0.7963477086910403,0,M
0.6,0.5172413793103449,0.0,1.0,0.1948051948051948,0.0,1.0,0.0,0,0,0,0.8534429112421843,0,H
0.8,0.0,0.0,1.0,0.0129870129870129,0.0,1.0,0.0,0,0,0,0.8975542789060759,0,H
0.2,0.0344827586206896,0.0,1.0,0.0649350649350649,0.2857142857142857,1.0,0.0,1,0,1,0.6528911737525998,1,H
0.6,0.0,0.0,1.0,0.3506493506493506,0.0,0.0,0.0,0,0,0,0.942175280259836,0,H
0.6,0.1724137931034483,0.0,1.0,0.2467532467532467,0.0,1.0,0.0,1,0,0,0.9461580609216328,0,M
0.4,0.0,0.0,0.8,0.2597402597402597,0.0,0.0,0.0,0,0,0,0.9233736117711856,0,H
0.6,0.3103448275862069,0.1,0.8,0.2727272727272727,0.0,1.0,0.0,1,0,0,0.7191675100648174,0,M
0.6,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0,0,0,0.8895531440690905,0,H
0.6,0.3793103448275862,0.0,1.0,0.1038961038961039,0.0,1.0,0.0833333333333333,1,1,0,0.8442059948965468,1,H
0.2,0.0,0.0,0.8,0.5584415584415584,0.0,0.0,0.0,1,0,0,0.9765726024373712,0,M
0.8,0.0689655172413793,0.1,1.0,0.1298701298701298,0.0,1.0,0.0,0,0,0,0.9277629464026302,0,H
0.6,0.2413793103448276,0.0,1.0,0.0909090909090909,0.0,1.0,0.0,1,0,0,0.926454353058038,0,M
0.2,0.0,0.0,0.8,0.4025974025974026,0.0,1.0,0.0,1,0,0,0.9659562142738752,0,M
0.4,0.1724137931034483,0.0,1.0,0.0779220779220779,0.0,0.0,0.0,1,0,1,0.9622863495641172,0,M
0.8,0.0,0.0,0.8,0.0259740259740259,0.0,1.0,0.0,0,0,1,0.9125406692810282,0,H
0.2,0.0,0.0,0.6,0.1428571428571428,0.0,1.0,0.0,0,0,0,0.928277254895302,0,H
0.6,0.3103448275862069,0.0,1.0,0.2987012987012987,0.0,1.0,0.0,0,0,1,0.8968302008674047,0,H
0.6,0.2758620689655172,0.1,1.0,0.1298701298701298,0.0,1.0,0.0,1,0,1,0.8635820873100399,1,H
0.6,0.1034482758620689,0.0,0.8,0.1558441558441558,0.0,0.0,0.0,0,0,0,0.9319297321470312,0,H
0.6,0.0,0.0,1.0,0.0649350649350649,0.0,1.0,0.0,0,0,0,0.8788772093820848,0,H
0.4,0.1724137931034483,0.0,0.8,0.5064935064935064,0.0,0.0,0.0,0,0,0,0.9754656814421592,0,H
0.2,0.1724137931034483,0.0,1.0,0.1038961038961039,0.0,1.0,0.0,0,0,0,0.9512259316034242,0,H
0.4,0.0689655172413793,0.0,1.0,0.0259740259740259,0.0,1.0,0.0833333333333333,1,1,1,0.9384480620098142,1,H
0.6,0.0,0.0,0.2,0.1298701298701298,0.0,1.0,0.0,0,0,0,0.7753003635201348,0,H
0.4,0.0,0.0,0.8,0.2597402597402597,0.0,1.0,0.0,1,0,0,0.9124856767717008,0,M
0.6,0.0344827586206896,0.0,0.2,0.1168831168831168,0.0,1.0,0.0,0,0,0,0.8815635458390446,0,H
0.2,0.1034482758620689,0.0,1.0,0.1818181818181818,0.0,1.0,0.0,1,0,1,0.9441303533835854,0,M
0.6,0.3793103448275862,0.0,1.0,0.0649350649350649,0.0,1.0,0.0,0,0,1,0.8524247868157186,0,H
0.8,0.0344827586206896,0.0,1.0,0.0779220779220779,0.0,0.0,0.0,0,0,0,0.9584680440637215,0,H
0.6,0.1724137931034483,0.1,1.0,0.4025974025974026,0.0,1.0,0.0,1,0,0,0.925176108332217,0,H
0.6,0.1724137931034483,0.0,1.0,0.6363636363636364,0.0,0.0,0.0,0,0,0,0.9380111955486832,0,H
0.6,0.0689655172413793,0.0,1.0,0.1818181818181818,0.0,1.0,0.0,0,0,1,0.9296885535979896,0,H
0.6,0.4482758620689655,0.0,1.0,0.1038961038961039,0.1428571428571428,1.0,0.0,0,0,1,0.659925694259233,0,H
0.6,0.3448275862068966,0.0,1.0,0.1298701298701298,0.1428571428571428,1.0,0.0,1,0,1,0.7283606892633414,0,M
0.4,0.0,0.0,0.4,0.3376623376623376,0.0,1.0,0.0,0,0,0,0.9278201470573376,0,H
0.6,0.2068965517241379,0.0,1.0,0.0519480519480519,0.1428571428571428,1.0,0.0,0,0,1,0.8137533775901817,0,H
0.6,0.1034482758620689,0.0,0.8,0.5064935064935064,0.0,1.0,0.0,1,0,1,0.931111202777178,0,M
0.4,0.7931034482758621,0.2,1.0,0.2727272727272727,0.0,1.0,0.0,0,0,1,0.8290667272147506,0,H
0.4,0.0344827586206896,0.0,1.0,0.1428571428571428,0.0,1.0,0.0,0,0,0,0.930251832638388,0,H
0.6,0.1379310344827586,0.0,0.8,0.0909090909090909,0.0,1.0,0.0,0,0,1,0.896405764218552,0,H
0.4,0.0,0.0,1.0,0.2207792207792207,0.0,1.0,0.0,0,0,0,0.914793136090738,0,H
0.6,0.0344827586206896,0.0,0.6,0.0259740259740259,0.4285714285714285,1.0,0.0,1,0,0,0.7269904182287239,1,H
0.8,0.2758620689655172,0.0,1.0,0.1688311688311688,0.1428571428571428,1.0,0.0,0,0,0,0.7096908082179954,0,H
0.6,0.2758620689655172,0.0,0.8,0.4415584415584415,0.0,1.0,0.0,0,0,0,0.8932755683224528,0,H
0.2,0.1724137931034483,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0,0,0,0.9669422823201982,0,H
0.6,0.2413793103448276,0.0,1.0,0.1818181818181818,0.0,0.0,0.0,0,0,1,0.912411497105066,0,H
0.8,0.1379310344827586,0.0,1.0,0.1558441558441558,0.0,1.0,0.0,1,0,0,0.8668559571630221,0,M
0.6,0.2068965517241379,0.0,1.0,0.1168831168831168,0.0,1.0,0.0833333333333333,0,1,0,0.8754967458574495,1,M
0.4,0.0,0.0,0.6,0.1298701298701298,0.0,1.0,0.0,1,0,0,0.8994288103941751,0,M
0.4,0.0344827586206896,0.0,0.6,0.3636363636363636,0.0,1.0,0.0,1,0,0,0.9502097746215484,0,M
0.4,0.1034482758620689,0.0,0.4,0.0129870129870129,0.1428571428571428,1.0,0.1666666666666666,0,1,1,0.6049561326690345,0,H
0.6,0.5172413793103449,0.0,0.0,0.3376623376623376,0.0,0.0,0.0,0,0,1,0.9141762865291814,0,H
0.6,0.2413793103448276,0.0,0.8,0.1168831168831168,0.0,0.0,0.0,1,0,1,0.9057529115491768,0,M
0.6,0.2413793103448276,0.0,1.0,0.1168831168831168,0.0,1.0,0.1666666666666666,0,1,1,0.9405673577176104,1,H
0.6,0.2068965517241379,0.0,1.0,0.1818181818181818,0.0,1.0,0.0,1,0,0,0.9369216702585323,0,M
0.6,0.0,0.0,0.8,0.4415584415584415,0.0,1.0,0.0,1,0,0,0.934531691928907,0,M
0.6,0.7586206896551724,0.0,1.0,0.2597402597402597,0.0,0.0,0.1666666666666666,0,1,1,0.6619144303813599,1,M
0.4,0.0344827586206896,0.0,1.0,0.1818181818181818,0.0,1.0,0.0,0,0,0,0.939576765925032,0,H
0.4,0.3103448275862069,0.0,1.0,0.3376623376623376,0.0,0.0,0.0,1,0,1,0.9283807895942464,0,M
0.4,0.0,0.0,0.8,0.1688311688311688,0.0,0.0,0.0,0,0,0,0.9494577217298016,0,H
0.6,0.0689655172413793,0.0,0.8,0.1818181818181818,0.0,1.0,0.0,0,0,0,0.9426857767314276,0,H
0.2,0.1034482758620689,0.0,1.0,0.3636363636363636,0.0,1.0,0.0,1,0,1,0.965159932200762,0,M
0.8,0.7931034482758621,0.1,1.0,0.2337662337662337,0.7142857142857143,1.0,0.6666666666666666,1,1,1,0.6497304495936718,1,H
0.2,0.0,0.0,0.8,0.1688311688311688,0.0,1.0,0.0833333333333333,0,1,0,0.6038221603319165,0,H
0.2,0.0,0.0,0.8,0.4155844155844156,0.0,0.0,0.0,0,0,1,0.9846116658684168,0,H
0.6,0.0344827586206896,0.0,1.0,0.0649350649350649,0.0,1.0,0.0,1,0,0,0.8998789101767474,0,M
0.4,0.0689655172413793,0.0,1.0,0.1298701298701298,0.0,1.0,0.0833333333333333,1,1,1,0.8983310692057797,1,H
0.6,0.0,0.0,0.8,0.3116883116883117,0.0,0.0,0.0,1,0,1,0.88521249359345,0,M
0.6,0.0689655172413793,0.0,0.6,0.1428571428571428,0.0,1.0,0.0,1,0,0,0.8867119218415075,0,M
0.6,0.1034482758620689,0.0,1.0,0.1428571428571428,0.0,0.0,0.0,1,0,1,0.9235688928363676,1,H
0.6,0.0,0.0,0.8,0.2077922077922078,0.0,1.0,0.0,1,0,1,0.8985036179058341,0,M
0.8,0.1379310344827586,0.0,0.8,0.0909090909090909,0.0,1.0,0.0,0,0,0,0.9494715201376256,0,H
0.2,0.0,0.0,1.0,0.2467532467532467,0.0,0.0,0.0,0,0,0,0.9404126760183336,0,H
0.6,0.1034482758620689,0.0,1.0,0.2337662337662337,0.0,1.0,0.0,0,0,0,0.9374640210829096,0,H
0.2,0.2068965517241379,0.0,1.0,0.0909090909090909,0.0,1.0,0.0833333333333333,0,1,0,0.8712292916053751,1,M
0.6,0.2068965517241379,0.1,1.0,0.1038961038961039,0.0,1.0,0.0,0,0,1,0.7510707683767354,1,H
1.0,0.0689655172413793,0.0,1.0,0.2987012987012987,0.0,0.0,0.0,0,0,0,0.8529991294995609,0,H
0.4,0.0,0.0,1.0,0.2597402597402597,0.0,0.0,0.0,1,0,0,0.931129978269446,0,M
0.8,0.0689655172413793,0.0,1.0,0.0519480519480519,0.0,1.0,0.0833333333333333,0,1,1,0.8676177819298806,1,M
0.4,0.0689655172413793,0.0,0.8,0.0389610389610389,0.0,0.0,0.0,1,0,1,0.9627789668502884,0,M
0.8,0.2413793103448276,0.0,1.0,0.4025974025974026,0.0,1.0,0.0,0,0,0,0.9169995228865468,0,H
0.6,0.0344827586206896,0.0,0.6,0.4025974025974026,0.0,0.0,0.0,1,0,1,0.9691659099597802,0,M
0.4,0.5517241379310345,0.0,1.0,0.4935064935064935,0.0,1.0,0.0,1,0,1,0.9114310031549012,0,M
0.0,0.1034482758620689,0.0,1.0,0.2597402597402597,0.0,1.0,0.0,0,0,0,0.9689926229361144,0,H
0.6,0.6206896551724138,0.0,0.8,0.2467532467532467,0.0,1.0,0.0,1,0,0,0.8535315810787396,0,M
0.4,0.1379310344827586,0.0,0.8,0.2467532467532467,0.0,1.0,0.0,1,0,1,0.9611329460058144,0,M
0.8,0.0,0.0,1.0,0.0519480519480519,0.0,0.0,0.0,1,0,1,0.9550351736489016,0,M
0.4,0.1034482758620689,0.0,1.0,0.0779220779220779,0.0,1.0,0.0,0,0,0,0.9355473598828145,0,H
0.6,0.0344827586206896,0.0,1.0,0.1298701298701298,0.0,1.0,0.0,1,0,1,0.900662779272746,0,M
0.6,0.0,0.0,0.4,0.1818181818181818,0.0,1.0,0.0,1,0,0,0.8944495109999497,0,M
0.6,0.0,0.0,0.6,0.4415584415584415,0.0,0.0,0.0,1,0,0,0.9711485495302524,0,M
0.8,0.1034482758620689,0.0,1.0,0.0649350649350649,0.0,1.0,0.0,0,0,0,0.9411745021077452,0,H
0.6,0.0344827586206896,0.0,1.0,0.0259740259740259,0.0,0.0,0.0833333333333333,1,1,1,0.90539291731767,1,H
0.4,0.0,0.0,1.0,0.0909090909090909,0.0,0.0,0.0,0,0,0,0.9656593694468654,0,H
0.4,0.0344827586206896,0.0,0.4,0.1948051948051948,0.0,1.0,0.0,1,0,0,0.8997028785341064,0,M
0.8,0.0344827586206896,0.0,1.0,0.0649350649350649,0.0,1.0,0.0,1,0,1,0.9400730136375526,0,M
0.4,0.1034482758620689,0.0,0.8,0.1558441558441558,0.0,1.0,0.0,0,0,0,0.961641245226806,0,H
0.6,0.0689655172413793,0.0,1.0,0.0389610389610389,0.4285714285714285,1.0,0.0833333333333333,1,1,0,0.7910203602579093,1,H
0.4,0.9310344827586208,0.0,1.0,0.0909090909090909,0.2857142857142857,1.0,0.1666666666666666,1,1,1,0.8010960973125286,1,H
0.4,0.5172413793103449,0.0,1.0,0.3116883116883117,0.0,1.0,0.0,1,0,1,0.8713264488070371,0,M
0.4,0.2068965517241379,0.0,0.8,0.4285714285714285,0.0,0.0,0.0,0,0,0,0.9798510133542776,0,H
0.2,0.0344827586206896,0.0,0.8,0.0779220779220779,0.0,1.0,0.0,1,0,0,0.9458678281920372,0,M
0.6,0.1379310344827586,0.0,0.8,0.2987012987012987,0.0,1.0,0.0,0,0,0,0.9702041321490882,0,H
0.4,0.1724137931034483,0.0,0.8,0.0779220779220779,0.0,1.0,0.1666666666666666,1,1,1,0.5674365865317254,1,H
0.6,0.0344827586206896,0.0,0.4,0.3116883116883117,0.0,1.0,0.0,0,0,0,0.9445828719026056,0,H
0.4,0.0,0.0,0.8,0.0259740259740259,0.1428571428571428,1.0,0.0,1,0,0,0.8226792196802374,0,M
0.8,0.0689655172413793,0.0,1.0,0.0259740259740259,0.0,1.0,0.0,0,0,0,0.9617411453680624,0,H
0.8,0.1724137931034483,0.0,1.0,0.0909090909090909,0.0,0.0,0.0,0,0,1,0.900346893621293,0,H
0.6,0.3103448275862069,0.2,1.0,0.1688311688311688,0.0,1.0,0.0833333333333333,0,1,0,0.890980607717563,1,M
0.4,0.0344827586206896,0.1,1.0,0.0389610389610389,0.0,1.0,0.0,1,0,0,0.8772593301228522,1,H
0.6,0.0344827586206896,0.0,1.0,0.2207792207792207,0.0,0.0,0.0,0,0,1,0.8463967523707044,0,H
0.6,0.0689655172413793,0.0,0.8,0.0259740259740259,1.0,1.0,0.1666666666666666,1,1,1,0.612799752392755,1,H
0.4,0.2068965517241379,0.0,1.0,0.1558441558441558,0.0,1.0,0.0833333333333333,0,1,1,0.8333498876735652,1,M
0.4,0.1379310344827586,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,1,0,1,0.9513902301767664,1,H
0.2,0.0,0.0,0.8,0.1688311688311688,0.0,1.0,0.0,1,0,0,0.9421076696849906,0,M
0.2,0.1034482758620689,0.0,1.0,0.2077922077922078,0.2857142857142857,1.0,0.0,1,0,1,0.6538793888686438,1,H
0.6,0.0,0.0,0.8,0.1558441558441558,0.0,1.0,0.0,1,0,1,0.9166268721375068,0,M
0.6,0.0689655172413793,0.0,0.8,0.1298701298701298,0.0,0.0,0.0,1,0,1,0.8652330273223742,0,M
0.6,0.0689655172413793,0.0,0.8,0.0779220779220779,0.0,0.0,0.0,0,0,0,0.9471803191788826,0,H
0.8,0.0344827586206896,0.0,0.8,0.1818181818181818,0.0,1.0,0.0,0,0,0,0.9276928090075957,0,H
0.6,0.0344827586206896,0.0,0.8,0.1558441558441558,0.0,0.0,0.0,1,0,1,0.9177864149115356,1,H
0.4,0.0,0.0,0.2,0.1818181818181818,0.0,0.0,0.0,0,0,0,0.8877369811340527,0,H
0.4,0.2413793103448276,0.0,1.0,0.4025974025974026,0.0,0.0,0.0,1,0,0,0.98073871663962,0,M
0.6,0.0689655172413793,0.0,1.0,0.0129870129870129,0.0,1.0,0.0,1,0,1,0.9100812268474148,0,M
0.4,0.0,0.0,0.8,0.0129870129870129,0.7142857142857143,1.0,0.0,0,0,0,0.519368116691323,0,H
0.6,0.0344827586206896,0.0,0.8,0.1428571428571428,0.0,1.0,0.0,1,0,0,0.9088716131890108,0,M
0.4,0.3103448275862069,0.0,0.8,0.4805194805194805,0.0,1.0,0.0,1,0,1,0.9301582571117908,0,M
0.6,0.0344827586206896,0.0,0.6,0.1298701298701298,0.0,1.0,0.0,1,0,0,0.8792930920244116,0,M
0.8,0.1724137931034483,0.0,1.0,0.0389610389610389,0.0,1.0,0.0,1,0,0,0.938952260461242,1,H
0.2,0.0,0.0,0.8,0.2337662337662337,0.0,1.0,0.0,0,0,1,0.949801479374238,0,H
0.4,0.1034482758620689,0.0,0.8,0.2207792207792207,0.0,1.0,0.0,0,0,0,0.94592504159334,0,H
0.6,0.1379310344827586,0.0,0.8,0.0779220779220779,0.0,1.0,0.0,0,0,0,0.8861319663166145,0,H
0.2,0.0,0.0,1.0,0.0259740259740259,0.0,1.0,0.0,0,0,1,0.8705652343743007,0,H
0.6,0.1724137931034483,0.0,1.0,0.1948051948051948,0.0,0.0,0.0,1,0,1,0.891408779078043,0,M
0.6,0.1034482758620689,0.0,0.8,0.4805194805194805,0.0,1.0,0.0,1,0,0,0.9751926744614844,0,M
0.4,0.0,0.0,0.8,0.5584415584415584,0.0,0.0,0.0,0,0,0,0.9132607172601744,0,H
0.6,0.2413793103448276,0.0,1.0,0.2467532467532467,0.0,1.0,0.0,1,0,0,0.931939957470103,0,M
0.6,0.3448275862068966,0.0,1.0,0.0909090909090909,0.0,1.0,0.0833333333333333,0,1,1,0.8143859093745442,1,H
0.8,0.0344827586206896,0.0,1.0,0.0129870129870129,0.0,1.0,0.0,0,0,0,0.9135737757016806,0,H
0.8,0.0689655172413793,0.0,0.4,0.1428571428571428,0.0,1.0,0.0,1,0,0,0.8532752301127204,0,M
0.6,0.0689655172413793,0.0,0.6,0.3766233766233766,0.0,1.0,0.0,0,0,0,0.9505964974532674,0,H
1.0,0.1379310344827586,0.0,1.0,0.4805194805194805,0.0,1.0,0.0,1,0,0,0.9219568314086518,0,M
0.2,0.0689655172413793,0.0,0.8,0.2207792207792207,0.0,1.0,0.0,0,0,0,0.946855698503376,0,H
0.2,0.0,0.0,0.6,0.1688311688311688,0.0,0.0,0.0,1,0,1,0.9501564909639036,0,M
0.6,0.0344827586206896,0.0,0.8,0.0389610389610389,0.0,1.0,0.0,1,0,1,0.926742617460567,0,M
0.6,0.1379310344827586,0.0,1.0,0.0779220779220779,0.0,1.0,0.0,1,0,1,0.8627029433187082,0,M
0.6,0.0344827586206896,0.0,0.6,0.1948051948051948,0.0,1.0,0.0,1,0,0,0.903880080710526,0,M
0.8,0.0,0.0,1.0,0.0259740259740259,0.1428571428571428,1.0,0.0,1,0,0,0.7499247050666138,1,M
0.6,0.0689655172413793,0.0,0.8,0.4675324675324675,0.0,0.0,0.0,1,0,0,0.9170046705388284,0,M
0.6,0.0689655172413793,0.0,1.0,0.3376623376623376,0.0,0.0,0.0,1,0,0,0.9185872266964722,0,M
0.6,0.3448275862068966,0.0,0.6,0.1168831168831168,0.0,1.0,0.0,1,0,0,0.8740489179962674,1,H
0.6,0.0,0.0,0.8,0.0909090909090909,0.0,1.0,0.0,1,0,0,0.9345796980222212,0,M
0.6,0.0689655172413793,0.0,1.0,0.0519480519480519,0.0,1.0,0.0,1,0,1,0.927211209552004,0,M
0.6,0.1724137931034483,0.0,1.0,0.1818181818181818,0.0,1.0,0.0,0,0,0,0.904570533701673,0,H
0.6,0.3448275862068966,0.0,1.0,0.4545454545454545,0.0,1.0,0.0,1,0,0,0.8859033420360707,0,M
0.2,0.1034482758620689,0.0,0.8,0.3116883116883117,0.0,1.0,0.0,0,0,0,0.9533125387709204,0,H
0.6,0.4482758620689655,0.0,0.8,0.6753246753246753,0.0,1.0,0.0,0,0,0,0.8896453074550874,0,H
0.6,0.1724137931034483,0.0,0.8,0.1298701298701298,0.0,1.0,0.0,0,0,0,0.9384033579744636,0,H
0.2,0.0,0.0,0.8,0.3636363636363636,0.0,1.0,0.0,0,0,0,0.9605746281728806,0,H
0.6,0.0689655172413793,0.0,1.0,0.0129870129870129,0.0,1.0,0.0833333333333333,1,1,1,0.9142782242811436,1,H
0.8,0.0689655172413793,0.0,0.8,0.0519480519480519,0.1428571428571428,1.0,0.0,0,0,1,0.899755009637947,0,H
0.6,0.0689655172413793,0.0,1.0,0.0259740259740259,0.0,1.0,0.0833333333333333,0,1,0,0.916250825313587,1,H
0.4,0.2758620689655172,0.0,1.0,0.0519480519480519,0.1428571428571428,1.0,0.1666666666666666,0,1,0,0.7732781668855913,1,H
0.6,0.1724137931034483,0.0,1.0,0.4545454545454545,0.0,1.0,0.0,0,0,0,0.9740974891342238,0,H
